"BehaviorSpace results (NetLogo 6.0.4)"
"affordance-landscape.nlogo"
"Copenhagen timeseries batch"
"07/31/2019 13:52:15:321 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","networks","initial-pro","construct-non","mutate-on?","network-param","initial-non","network-type","niche-construction","random-seed?","social-learning","rseed","asocial-learning","mu","number-of-agents","construct-pro","pro-amount","[step]","pro-behavior","non-behavior","mean [pro-env] of turtles","mean [non-env] of turtles"
"2445","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","288","12","0.7954215453972814","0.21632930994890173"
"2447","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","293","7","0.7982039690569088","0.19743678666854525"
"2450","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","294","6","0.7789382341588376","0.21930811512215712"
"2448","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","286","14","0.8028549898490503","0.1976981471530458"
"2449","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","293","7","0.8012086454517883","0.20524903796897304"
"2446","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","293","7","0.8035926098578935","0.20132361845736016"
"2451","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","292","8","0.7576626123876342","0.19732624579843927"
"2453","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","296","4","0.8026471775302357","0.19862899766188397"
"2452","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","286","14","0.799151903847224","0.19888628886802648"
"2454","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","290","10","0.7593691976219552","0.21596925804293407"
"2455","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","290","10","0.7994389262046336","0.20386025503401722"
"2456","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","288","12","0.8033800181898798","0.20189185172910468"
"2457","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","294","6","0.7806890864958902","0.20093163229467695"
"2459","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","291","9","0.8028818326626475","0.21388218143511556"
"2458","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","292","8","0.8014145474538311","0.19785535187735376"
"2460","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","295","5","0.7855077355326401","0.2289331675144936"
"2461","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","296","4","0.8000671404807895","0.1969525966328675"
"2463","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","288","12","0.7642403351006715","0.2004497226527217"
"2464","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","290","10","0.7664643755971712","0.1985312257963841"
"2462","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","294","6","0.6867681410903711","0.20362505249107973"
"2465","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","293","7","0.8004214001955555","0.20062869892387178"
"2466","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","290","10","0.7687903873357643","0.2047502033798598"
"2467","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","298","2","0.796844121094235","0.21399709580767065"
"2470","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","286","14","0.8026075966243541","0.23801691133040004"
"2468","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","291","9","0.7989539621067575","0.20151282876696083"
"2469","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","293","7","0.7587726935714725","0.20105963084008746"
"2471","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","285","15","0.7405259558342153","0.19961050697070096"
"2472","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","297","3","0.797519259760361","0.19960613028230895"
"2473","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","291","9","0.7992857449657103","0.20155144803967573"
"2474","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","288","12","0.7099836684870053","0.205105846434001"
"2475","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","293","7","0.7603895497638251","0.196112999528344"
"2480","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","296","4","0.7558966741414855","0.20003091662240322"
"2478","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","294","6","0.7979030119051616","0.19966430154388826"
"2477","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","294","6","0.8046214190213972","0.19922821920930625"
"2476","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","293","7","0.7998105691909182","0.20042362255663942"
"2481","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","288","12","0.793273740502811","0.23366981673765982"
"2479","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","291","9","0.7595371620311735","0.20260658488594052"
"2482","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","294","6","0.7989538169750775","0.261803809708987"
"2483","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","291","9","0.7587615621674739","0.2033900579554613"
"2484","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","293","7","0.7951024717714182","0.19557566489701997"
"2486","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","293","7","0.7963550236705058","0.1982772452364704"
"2485","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","294","6","0.7927121539301679","0.1980073112141019"
"2487","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","291","9","0.7447996854675595","0.2101283876195648"
"2488","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","292","8","0.690928511641238","0.19647017480093232"
"2489","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","289","11","0.8064510238763062","0.20735731111188765"
"2490","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.2","0.4","17885","290","10","0.7969173779886396","0.21627123976571175"
"2492","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","299","1","0.7824596589698688","0.2220372950172152"
"2495","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","288","12","0.8015636549819002","0.21389186891502868"
"2494","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","278","22","0.7657583173677878","0.2583094502758208"
"2496","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","289","11","0.7544119042931667","0.23673960641161643"
"2493","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","290","10","0.7722483569404661","0.2156615214773834"
"2491","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","291","9","0.767343885917529","0.21428406506340167"
"2497","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","285","15","0.8005387087179081","0.24581626317745323"
"2498","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","295","5","0.7980433972462132","0.1958556351156822"
"2500","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","292","8","0.8020960547857744","0.23995111567787594"
"2499","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","293","7","0.7573906864598664","0.21447480351682693"
"2501","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","295","5","0.7975502084291672","0.19991628033565267"
"2504","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","288","12","0.7727242092417288","0.19921800645846457"
"2503","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","295","5","0.8001383880679694","0.20013270167244496"
"2502","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","292","8","0.8013917563823596","0.20101509129448616"
"2506","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","293","7","0.7740531183866322","0.2262438109528288"
"2505","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","290","10","0.8040400806729868","0.20385416273205764"
"2507","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","289","11","0.755660203167717","0.1954896989343624"
"2509","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","295","5","0.7766820922871063","0.19882585083876567"
"2508","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","289","11","0.7653890310822774","0.20089173277700315"
"2511","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","295","5","0.7951226287520263","0.21352937064163077"
"2510","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","289","11","0.8012752822125676","0.20465786800307267"
"2512","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","289","11","0.7978353257277241","0.20617541438226095"
"2514","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","288","12","0.7955475305168953","0.19950410913235805"
"2513","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","293","7","0.7477590073335386","0.19816875145022964"
"2517","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","295","5","0.8034546058021692","0.19724658909860524"
"2515","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","291","9","0.8020831449563888","0.19935914275441532"
"2518","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","293","7","0.7976024693396236","0.2008288499516638"
"2516","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","285","15","0.7573566637905638","0.20118848016257782"
"2520","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","288","12","0.7971584625615834","0.24378789492934597"
"2522","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","290","10","0.8066240240695078","0.19839388360954877"
"2519","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.3","0.4","17885","285","15","0.7980877662513901","0.2006980574813002"
"2523","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","292","8","0.7406865829652761","0.22876099200910413"
"2524","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","297","3","0.7568673087756569","0.19998844605980487"
"2521","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","295","5","0.8027881444905225","0.2382302244144212"
"2525","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","294","6","0.7973624541358715","0.198273213624949"
"2527","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","295","5","0.8012866621934613","0.19562829827255124"
"2526","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","293","7","0.8036711805691127","0.24524050651090287"
"2528","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","294","6","0.8020317873962896","0.20390271424981918"
"2532","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","296","4","0.7526267677924404","0.19630777405700037"
"2529","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","282","18","0.7866843480049089","0.19740185804538682"
"2531","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","291","9","0.805418043042382","0.33811287213541447"
"2530","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","295","5","0.7974896364081382","0.2022570746362597"
"2533","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","294","6","0.7659982346604589","0.25463953898533404"
"2534","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","289","11","0.7976749855824287","0.23807468105333432"
"2535","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","281","19","0.7609650854576226","0.20499084610233487"
"2536","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","298","2","0.8029296880795992","0.20277335977431818"
"2537","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","286","14","0.7990854191427846","0.2469652354829896"
"2538","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","296","4","0.8011540865965734","0.19910795049377655"
"2541","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","291","9","0.8035471035326875","0.23460811392092001"
"2539","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","291","9","0.8031161824388763","0.20130264840720288"
"2540","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","294","6","0.7668639357605094","0.19735599036318247"
"2542","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","290","10","0.8016002317501344","0.20506487342928315"
"2543","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","294","6","0.7652763922913196","0.19713003092477022"
"2544","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.4","0.4","17885","292","8","0.7547596993790654","0.238818924964887"
